firstName,lastName,position,team,playerId,birthdate,points,lower,upper,sdPts,positionRank,dropoff,tier,vor,overallRank,adp,aav,adpDiff,exp,ecrPosition,sdRank,ecrRank,risk
Isaiah,Burse,WR,LAC,2550182,12/8/91,2.061706667,-0.147,4.529768,2.577835271,223,0.401783333,25,-30.93829333,1494,,0.21,,3,,,,3.407833893
Vince,Mayle,WR,BAL,2552431,6/12/91,1.7114,0,4.20536,3.035907718,224,0.15211,26,-31.2886,1495,,0.11,,2,,,,3.505990904
Jakeem,Grant,WR,MIA,2556190,10/30/92,1.608446667,0.600633333,2.444293333,0.966242204,225,0.19913,26,-31.39155333,1496,,0.22,,1,,,,3.062497344
Geremy,Davis,WR,LAC,2552654,1/10/92,1.510133333,0,3.27128,2.215224578,226,0.218533333,26,-31.48986667,1497,,0.07,,2,,,,3.330132686
Dezmin,Lewis,WR,BUF,2552411,12/5/92,1.3085,0,3.2204,2.319972241,227,0.05825,26,-31.6915,1498,,1.65,,2,,,,3.352578301
Paul,McRoberts,WR,LAR,2556615,11/15/92,1.2747,0,3.56916,2.5494,228,0.309466667,26,-31.7253,1499,,0.25,,1,,,,3.401740706
Ishmael,Zamora,WR,OAK,2559014,11/26/95,1.2258,0.24516,2.20644,1.733542985,229,0.529866667,26,-31.7742,1500,,1.22,,0,,,,3.226916644
Solomon,Thomas,DL,SF,2558018,12/20/95,60.475,54.855,66.095,9.934850276,45,1.325,19,-31.85,1501,,1.34,,0,,,,4.275537446
Malcom,Brown,DL,NE,2552483,2/2/94,60.075,58.415,61.735,2.934493142,46,2.0625,19,-32.25,1502,,0.63,,2,,,,3.148899166
James,Wright,WR,CLE,2550162,12/31/91,0.704666667,-0.16,1.8512,1.397306456,230,0.099066667,26,-32.29533333,1503,,0.25,,3,,,,3.154866965
Marcus,Johnson,WR,PHI,2556855,8/5/94,0.6872,0,1.47312,1.015228368,231,0.32595,26,-32.3128,1504,,0.21,,1,,,,3.072994232
Johnny,Holton,WR,OAK,2556805,8/22/91,0.524,-1.1606,2.4706,1.685330667,232,0.3901,26,-32.476,1505,,0.09,,1,,,,3.216585577
Rashawn,Scott,WR,MIA,2556676,1/29/92,0.1985,0,0.5558,0.397,233,0.16385,27,-32.8015,1506,,0.31,,1,,,,2.940518575
Matt,Slater,WR,NE,4487,9/9/85,0.0693,0,0.11088,0.080020747,234,0.0693,28,-32.9307,1507,,0.11,,9,,,,2.872595398
Anquan,Boldin,WR,FA,2505587,10/3/80,0,0,0,0,235,0,28,-33,1508,202.88,0.6,1305.12,14,,,,2.855448334
Amba,Etta-Tawo,WR,JAC,2559170,11/10/93,0,0,0,0,235,0,28,-33,1508,,0.18,,0,,,,2.855448334
Artavis,Scott,WR,LAC,2559246,12/12/94,0,0,0,0,235,0,28,-33,1508,,0.21,,0,,,,2.855448334
Brandon,Reilly,WR,BUF,2559235,9/24/93,0,0,0,,235,0,28,-33,1508,,0.18,,0,,,,
Bug,Howard,WR,IND,2558889,11/28/94,0,0,0,,235,0,28,-33,1508,,0.15,,0,,,,
Damoreea,Stringfellow,WR,MIA,2559059,10/18/94,0,0,0,,235,0,28,-33,1508,,0.23,,0,,,,
Darreus,Rogers,WR,FA,2559238,9/3/93,0,0,0,,235,0,28,-33,1508,,0.19,,0,,,,
Deante,Burton,WR,ATL,2559109,7/12/94,0,0,0,,235,0,28,-33,1508,,0.1,,0,,,,
Drew,Morgan,WR,MIA,2558977,12/2/94,0,0,0,,235,0,28,-33,1508,,0.15,,0,,,,
Fred,Ross,WR,CAR,2558993,5/19/95,0,0,0,0,235,0,28,-33,1508,,0.2,,0,,,,2.855448334
Gabe,Marks,WR,NYJ,2559085,,0,0,0,,235,0,28,-33,1508,,0.17,,0,,,,
Gehrig,Dieter,WR,KC,2559066,2/24/93,0,0,0,,235,0,28,-33,1508,,0.36,,0,,,,
Jamaal,Jones,WR,LAC,2556856,1/31/93,0,0,0,,235,0,28,-33,1508,,0.16,,0,,,,
Jerome,Lane,WR,NYG,2558893,3/9/96,0,0,0,,235,0,28,-33,1508,,0.17,,0,,,,
Jordan,Westerkamp,WR,FA,2558057,6/23/94,0,0,0,,235,0,28,-33,1508,,0.12,,0,,,,
KD,Cannon,WR,LAR,2558927,11/5/95,0,0,0,,235,0,28,-33,1508,,0.33,,0,,,,
Keon,Hatcher,WR,OAK,2558950,9/11/94,0,0,0,0,235,0,28,-33,1508,,0.2,,0,,,,2.855448334
Krishawn,Hogan,WR,ARI,2559286,5/12/95,0,0,0,0,235,0,28,-33,1508,,0.28,,0,,,,2.855448334
Quincy,Adeboyejo,WR,BAL,2558906,5/26/95,0,0,0,0,235,0,28,-33,1508,,0.2,,0,,,,2.855448334
Tanner,Gentry,WR,CHI,2559176,12/18/94,0,0,0,0,235,0,28,-33,1508,,0.28,,0,,,,2.855448334
Tim,Patrick,WR,FA,2558985,11/23/93,0,0,0,,235,0,28,-33,1508,,0.21,,0,,,,
Tim,White,WR,BAL,2559007,7/15/94,0,0,0,,235,0,28,-33,1508,,0.18,,0,,,,
Travin,Dural,WR,NO,2559101,10/19/93,0,0,0,0,235,0,28,-33,1508,,0.22,,0,,,,2.855448334
Travis,Rudolph,WR,NYG,2559241,9/15/95,0,0,0,0,235,0,28,-33,1508,,0.2,,0,,,,2.855448334
Trey,Griffey,WR,MIA,2558887,1/19/94,0,0,0,,235,0,28,-33,1508,,0.2,,0,,,,
Lance,Lenoir,WR,DAL,2559394,2/9/95,0,0,0,0,235,,28,-33,1508,,0.08,,0,,,,2.855448334
Andy,Jones,WR,DAL,2556569,6/28/94,0,0,0,0,235,0,28,-33,1508,,0.19,,1,,,,2.855448334
Canaan,Severin,WR,NYG,2556678,3/16/93,0,0,0,,235,0,28,-33,1508,,0.42,,1,,,,
Cayleb,Jones,WR,MIN,2556840,3/21/93,0,0,0,0,235,0,28,-33,1508,,0.06,,1,,,,2.855448334
Devin,Fuller,WR,ATL,2556212,1/29/94,0,0,0,0,235,0,28,-33,1508,,0.07,,1,,,,2.855448334
Devin,Lucien,WR,NE,2556185,6/26/93,0,0,0,0,235,0,28,-33,1508,,0.15,,1,,,,2.855448334
Dom,Williams,WR,PHI,2556827,9/2/90,0,0,0,0,235,0,28,-33,1508,,0.05,,1,,,,2.855448334
Keenan,Reynolds,WR,BAL,2555356,12/13/93,0,0,0,0,235,0,28,-33,1508,,0.16,,1,,,,2.855448334
Kenny,Lawler,WR,SEA,2555471,6/25/94,0,0,0,0,235,0,28,-33,1508,,0.11,,1,,,,2.855448334
Keyarris,Garrett,WR,CAR,2556851,9/26/92,0,0,0,0,235,0,28,-33,1508,,0.23,,1,,,,2.855448334
Kolby,Listenbee,WR,FA,2555350,1/25/94,0,0,0,0,235,0,28,-33,1508,,0.25,,1,,,,2.855448334
Marquez,North,WR,FA,2556636,4/21/95,0,0,0,0,235,0,28,-33,1508,,,,1,,,,2.855448334
Max,McCaffrey,WR,GB,2556814,5/17/94,0,0,0,0,235,0,28,-33,1508,,0.19,,1,,,,2.855448334
Moritz,Boehringer,WR,MIN,2556261,10/16/93,0,0,0,0,235,0,28,-33,1508,,0.13,,1,,,,2.855448334
Nelson,Spruce,WR,LAR,2556686,12/5/92,0,0,0,0,235,0,28,-33,1508,,0.21,,1,,,,2.855448334
DeAndre,Carter,WR,SF,2553502,4/10/93,0,0,0,,235,0,28,-33,1508,,0.09,,2,,,,
Devin,Smith,WR,FA,2553434,3/3/92,0,0,0,0,235,0,28,-33,1508,,0.28,,2,,,,2.855448334
Dorial,Green-Beckham,WR,FA,2552491,4/12/93,0,0,0,0,235,0,28,-33,1508,,0.56,,2,102,15.3,270,4.755064903
Keith,Mumphery,WR,FA,2552420,6/5/92,0,0,0,0,235,0,28,-33,1508,,0.22,,2,,,,2.855448334
Rasheed,Bailey,WR,CLE,2553692,7/29/93,0,0,0,,235,0,28,-33,1508,,0.3,,2,,,,
Titus,Davis,WR,CHI,2553874,1/3/93,0,0,0,,235,0,28,-33,1508,,0.15,,2,,,,
Derel,Walker,WR,TB,2550509,6/29/91,0,0,0,,235,0,28,-33,1508,,0.42,,3,,,,
Devin,Street,WR,HOU,2543641,3/30/91,0,0,0,0,235,0,28,-33,1508,,0.14,,3,,,,2.855448334
Javontee,Herndon,WR,LAC,2550459,6/29/91,0,0,0,0,235,0,28,-33,1508,,0.14,,3,,,,2.855448334
Kevin,Norwood,WR,NYG,2543689,9/23/89,0,0,0,0,235,0,28,-33,1508,,0.09,,3,,,,2.855448334
Eric,Rogers,WR,FA,2541883,2/12/91,0,0,0,0,235,0,28,-33,1508,,0.35,,4,,,,2.855448334
Marquess,Wilson,WR,FA,2540177,9/14/92,0,0,0,,235,0,28,-33,1508,,0.29,,4,,,,
Quinton,Patton,WR,FA,2539250,8/9/90,0,0,0,0,235,0,28,-33,1508,,0.19,,4,,,,2.855448334
Rashad,Ross,WR,FA,2541940,2/2/90,0,0,0,0,235,0,28,-33,1508,,,,4,,,,2.855448334
Stedman,Bailey,WR,FA,2540157,11/11/90,0,0,0,,235,0,28,-33,1508,,0.06,,4,,,,
Griff,Whalen,WR,BAL,2535876,3/1/90,0,0,0,0,235,0,28,-33,1508,,0.11,,5,,,,2.855448334
Justin,Blackmon,WR,FA,2533038,1/9/90,0,0,0,,235,0,28,-33,1508,,1.92,,5,,,,
Rueben,Randle,WR,CHI,2533533,5/7/91,0,0,0,0,235,0,28,-33,1508,,0.2,,5,,,,2.855448334
Andrew,Hawkins,WR,NE,2508097,3/10/86,0,0,0,0,235,0,28,-33,1508,,0.32,,6,,,,2.855448334
Cecil,Shorts,WR,FA,2495341,12/22/87,0,0,0,0,235,0,28,-33,1508,,0.05,,6,,,,2.855448334
Bryan,Walters,WR,FA,2528181,11/4/87,0,0,0,,235,0,28,-33,1508,,0.26,,7,,,,
Dexter,McCluster,WR,FA,497190,8/25/88,0,0,0,0,235,0,28,-33,1508,,0.13,,7,,,,2.855448334
Marc,Mariani,WR,FA,1037885,5/2/87,0,0,0,0,235,0,28,-33,1508,,0.28,,7,,,,2.855448334
Louis,Murphy,WR,SF,80670,5/11/87,0,0,0,0,235,0,28,-33,1508,,0.13,,8,,,,2.855448334
Andre,Caldwell,WR,FA,206,4/15/85,0,0,0,,235,0,28,-33,1508,,,,9,,,,
Eddie,Royal,WR,FA,1990,5/21/86,0,0,0,0,235,0,28,-33,1508,,0.34,,9,,,,2.855448334
Steve,Johnson,WR,FA,768,7/22/86,0,0,0,0,235,0,29,-33,1508,,0.1,,9,,,,2.855448334
Vincent,Jackson,WR,FA,2506400,1/14/83,0,0,0,0,235,0,28,-33,1508,,0.38,,12,97.2,7.4,279.3,3.574792609
Dontari,Poe,DL,ATL,2533435,8/18/90,58.225,52.045,64.405,10.92479977,47,0.625,19,-34.1,1576,,0.84,,5,,,,4.434860031
Geno,Atkins,DL,CIN,496762,3/28/88,57.8,57.24,58.36,0.989949494,48,0.5125,20,-34.525,1577,,1.15,,7,,,,2.835944089
Mario,Edwards,DL,OAK,2553433,,57.4,57.4,57.4,,49,0.5,21,-34.925,1578,,0.68,,2,,,,
Johnathan,Hankins,DL,IND,2540147,1/1/92,57.175,57.035,57.315,0.247487373,50,0.7625,21,-35.15,1579,,0.7,,4,,,,2.71645215
William,Gholston,DL,TB,2540176,7/31/91,56.625,50.125,63.125,11.49048519,51,0.425,21,-35.7,1580,,0.58,,4,,,,4.525901508
Shaq,Lawson,DL,BUF,2555252,6/17/94,56.2,56.2,56.2,,52,1.2375,22,-36.125,1581,,1.16,,1,,,,
Corey,Liuget,DL,LAC,2495483,3/18/90,56.2,52.76,59.64,6.081118318,52,0.525,21,-36.125,1581,,0.48,,6,,,,3.655317383
Malik,Jackson,DL,JAC,2532873,1/11/90,55.15,52.07,58.23,5.444722215,54,0.4,22,-37.175,1583,,1.02,,5,,,,3.552895721
Grady,Jarrett,DL,ATL,2552327,4/28/93,54.775,51.355,58.195,6.045762979,55,0.2625,23,-37.55,1584,,0.58,,2,,,,3.649627291
Julius,Peppers,DL,CAR,2505010,1/18/80,54.725,52.505,56.945,3.924442636,56,0.475,23,-37.6,1585,,0.42,,15,,,,3.308221751
Michael,Johnson,DL,CIN,2507784,2/7/87,54.3,51.74,56.86,4.5254834,57,0.15,23,-38.025,1586,,0.42,,8,,,,3.404953321
Dante,Fowler,DL,JAC,2553431,8/3/94,54.2,54.2,54.2,,58,0.3375,23,-38.125,1587,,0.98,,2,,,,
Alan,Branch,DL,NE,2495561,12/29/84,54.1,43.22,64.98,19.23330445,59,1.0625,23,-38.225,1588,,0.48,,10,,,,5.772031726
Jabaal,Sheard,DL,IND,2495228,5/10/89,53.625,48.925,58.325,8.308504679,60,1.425,23,-38.7,1589,,0.37,,6,,,,4.013793199
Sheldon,Rankins,DL,NO,2555242,4/2/94,52.45,47.69,57.21,8.414570696,61,0.675,24,-39.875,1590,,0.93,,1,,,,4.030863476
Robert,Ayers,DL,TB,71193,9/6/85,51.95,49.59,54.31,4.171930009,62,1.5,24,-40.375,1591,,0.57,,8,,,,3.348052398
Taco,Charlton,DL,DAL,2557882,11/7/94,51.6,43.68,59.52,14.00071427,63,2.4875,24,-40.725,1592,,1.42,,0,,,,4.929898063
Henry,Anderson,DL,IND,2552272,8/3/91,49.3,45.46,53.14,6.788225099,64,0.725,25,-43.025,1593,,0.31,,2,,,,3.769119229
William,Hayes,DL,MIA,4483,5/2/85,48.925,46.065,51.785,5.055813485,65,0.975,25,-43.4,1594,,0.43,,9,,,,3.490304706
Mike,Daniels,DL,GB,2532826,5/5/89,48.225,46.045,50.405,3.853731957,66,0.675,25,-44.1,1595,,0.3,,5,,,,3.296841567
Derek,Barnett,DL,PHI,2557984,6/25/96,47.675,34.335,61.015,23.58201115,67,0.5875,25,-44.65,1596,,1.2,,0,,,,6.471913081
Chris,Baker,DL,TB,2507557,10/8/87,47.425,43.485,51.365,6.965001795,68,0.925,25,-44.9,1597,,0.71,,2017,,,,3.797569691
Danny,Shelton,DL,CLE,2552325,8/20/93,46.75,46.75,46.75,,69,0.8125,26,-45.575,1598,,0.71,,2,,,,
Mario,Addison,DL,CAR,2530474,9/6/87,46.25,42.45,50.05,6.717514421,70,1.15,26,-46.075,1599,,0.75,,6,,,,3.757739045
Chris,Jones,DL,KC,2556369,7/3/94,45.625,43.125,48.125,4.419417382,71,1.6375,26,-46.7,1600,,0.57,,1,,,,3.387883044
Charles,Johnson,DL,CAR,2507187,7/10/86,44.575,43.715,45.435,1.52027958,72,3.3875,27,-47.75,1601,,0.47,,10,,,,2.921295474
Alex,Okafor,DL,NO,2539319,2/8/91,43.4,43.4,43.4,,73,5.4125,28,-48.925,1602,,0.27,,4,,,,
David,Irving,DL,DAL,2553805,8/18/93,38.975,32.595,45.355,11.27835316,74,2.225,29,-53.35,1603,,0.52,,2,,,,4.491760954
Hauoli,Kikaha,DL,NO,2552292,7/24/92,37,7.4,66.6,52.32590181,75,0.5,29,-55.325,1604,,0.42,,2,,,,11.09795814
Jamie,Meder,DL,CLE,2550230,4/12/91,36.5,36.5,36.5,,76,4.875,30,-55.825,1605,,0.33,,3,,,,
DaQuan,Jones,DL,TEN,2543504,12/17/91,36.5,36.5,36.5,,76,0.75,30,-55.825,1605,,0.34,,3,,,,
Kony,Ealy,DL,NYJ,2543484,12/21/91,35,35,35,,78,7.5,30,-57.325,1607,,0.61,,3,,,,
Jared,Crick,DL,DEN,2532822,8/21/89,28.25,5.65,50.85,39.95153314,79,1.625,30,-64.075,1608,,0.43,,5,,,,9.106425825
Brandon,Williams,DL,BAL,2541302,2/21/89,26.75,5.35,48.15,37.83021279,80,1,30,-65.575,1609,,0.5,,4,,,,8.765020286
AShawn,Robinson,DL,DET,2555265,3/21/95,26.5,5.3,47.7,37.4766594,81,1.875,30,-65.825,1610,,0.52,,1,,,,8.708119363
Andre,Branch,DL,MIA,2532801,7/14/89,25,5,45,35.35533906,82,1,30,-67.325,1611,,0.57,,5,,,,8.366713824
Charles,Harris,DL,MIA,2558001,3/6/95,24.25,4.85,43.65,34.29467889,83,0.75,30,-68.075,1612,,1.05,,0,,,,8.196011054
Takkarist,McKinley,DL,ATL,2557872,11/2/95,23.75,4.75,42.75,33.58757211,84,1,30,-68.575,1613,,1.37,,0,,,,8.082209208
Allen,Bailey,DL,KC,2495116,3/25/89,23.25,4.65,41.85,32.88046533,85,1.125,30,-69.075,1614,,0.26,,6,,,,7.968407361
Domata,Peko,DL,DEN,2506925,11/27/84,22.25,4.45,40.05,31.46625176,86,0.25,30,-70.075,1615,,0.18,,11,,,,7.740803669
Timmy,Jernigan,DL,PHI,2543461,9/24/92,22,4.4,39.6,31.11269837,87,0.375,30,-70.325,1616,,0.4,,3,,,,7.683902745
Bennie,Logan,DL,KC,2540163,12/28/89,22,4.4,39.6,31.11269837,87,0.125,30,-70.325,1616,,0.5,,4,,,,7.683902745
Brian,Robison,DL,MIN,2495723,4/28/83,22,4.4,39.6,31.11269837,87,0,30,-70.325,1616,,0.3,,10,,,,7.683902745
Tyrone,Crawford,DL,DAL,2532821,11/22/89,21.75,4.35,39.15,30.75914498,90,0.375,30,-70.575,1619,,0.28,,5,,,,7.627001822
Maliek,Collins,DL,DAL,2555400,4/8/95,21.5,4.3,38.7,30.40559159,91,0.25,30,-70.825,1620,,0.51,,1,,,,7.570100899
Eddie,Vanderdoes,DL,OAK,2557982,10/13/94,21.25,4.25,38.25,30.0520382,92,0.375,30,-71.075,1621,,0.35,,0,,,,7.513199976
Eddie,Goldman,DL,CHI,2552489,1/6/94,21.25,4.25,38.25,30.0520382,92,0.125,30,-71.075,1621,,0.71,,2,,,,7.513199976
Cornelius,Washington,DL,DET,2539232,9/10/89,21,4.2,37.8,29.69848481,94,0.25,30,-71.325,1623,,0.28,,4,,,,7.456299053
Damontre,Moore,DL,DAL,2540138,9/11/92,20.75,4.15,37.35,29.34493142,95,0.75,30,-71.575,1624,,0.26,,4,,,,7.399398129
Chris,Long,DL,PHI,276,3/28/85,20.75,4.15,37.35,29.34493142,95,0.25,30,-71.575,1624,,0.31,,9,,,,7.399398129
Javon,Hargrave,DL,PIT,2555239,2/7/93,20.25,4.05,36.45,28.63782464,97,0.5,30,-72.075,1626,,0.42,,1,,,,7.285596283
Jarran,Reed,DL,SEA,2555238,12/16/93,19.75,3.95,35.55,27.93071786,98,1,30,-72.575,1627,,0.41,,1,,,,7.171794437
Abry,Jones,DL,JAC,2539230,9/8/91,19.75,3.95,35.55,27.93071786,98,0.5,30,-72.575,1627,,0.24,,4,,,,7.171794437
Michael,Brockers,DL,LAR,2533050,12/21/90,18.75,3.75,33.75,26.51650429,100,0.375,30,-73.575,1629,,0.33,,5,,,,6.944190744
Corey,Peters,DL,ARI,496841,6/8/88,18.75,3.75,33.75,26.51650429,100,0.125,30,-73.575,1629,,0.13,,7,,,,6.944190744
Ahtyba,Rubin,DL,SEA,1344,7/25/86,18.75,3.75,33.75,26.51650429,100,0,30,-73.575,1629,,0.23,,9,,,,6.944190744
Jeremiah,Attaochu,DL,LAC,2543717,1/17/93,18.5,3.7,33.3,26.1629509,103,0.25,31,-73.825,1632,,0.32,,3,,,,6.887289821
Tyson,Alualu,DL,PIT,496760,5/12/87,18.25,3.65,32.85,25.80939751,104,0.875,31,-74.075,1633,,0.29,,7,,,,6.830388897
Kendall,Langford,DL,IND,270,1/27/86,18.25,3.65,32.85,25.80939751,104,0.25,31,-74.075,1633,,0.15,,9,,,,6.830388897
Terrell,McClain,DL,WAS,2495311,7/20/88,17.75,3.55,31.95,25.10229073,106,0.75,31,-74.575,1635,,0.29,,6,,,,6.716587051
Caleb,Brantley,DL,CLE,2558007,9/2/94,17,3.4,30.6,24.04163056,107,0.375,31,-75.325,1636,,0.3,,0,,,,6.545884281
Earl,Mitchell,DL,SF,496822,9/25/87,17,3.4,30.6,24.04163056,107,0.125,31,-75.325,1636,,0.16,,7,,,,6.545884281
Haloti,Ngata,DL,DET,2506879,1/21/84,16.75,3.35,30.15,23.68807717,109,0.875,31,-75.575,1638,,0.26,,11,,,,6.488983358
D.J.,Reader,DL,HOU,2555388,7/1/94,16.5,3.3,29.7,23.33452378,110,8.875,31,-75.825,1639,,0.29,,1,,,,6.432082435
Vinny,Curry,DL,PHI,2532825,6/30/88,15.25,3.05,27.45,21.56675683,111,15.25,31,-77.075,1640,,0.27,,5,,,,6.147577819
Al-Quadin,Muhammad,DL,NO,2558131,3/28/95,0,0,0,,112,0,31,-92.325,1641,,0.2,,0,,,,
Avery,Moss,DL,NYG,2558031,9/16/94,0,0,0,,112,0,31,-92.325,1641,,0.2,,0,,,,
Carlos,Watkins,DL,HOU,2557877,12/5/93,0,0,0,,112,0,31,-92.325,1641,,0.45,,0,,,,
Chris,Wormley,DL,BAL,2557862,10/25/93,0,0,0,,112,0,31,-92.325,1641,,0.69,,0,,,,
D.J.,Jones,DL,SF,2558265,1/19/95,0,0,0,,112,0,31,-92.325,1641,,0.12,,0,,,,
Daeshon,Hall,DL,CAR,2557842,6/14/95,0,0,0,,112,0,31,-92.325,1641,,0.57,,0,,,,
Dalvin,Tomlinson,DL,NYG,2557846,1/1/94,0,0,0,,112,0,31,-92.325,1641,,1.56,,0,,,,
Davon,Godchaux,DL,MIA,2558012,11/11/94,0,0,0,,112,0,31,-92.325,1641,,0.21,,0,,,,
Dawuane,Smoot,DL,JAC,2557839,3/2/95,0,0,0,,112,0,31,-92.325,1641,,0.63,,0,,,,
DeMarcus,Walker,DL,DEN,2557894,9/30/94,0,0,0,,112,0,31,-92.325,1641,,0.39,,0,,,,
Derek,Rivers,DL,NE,2558040,1/1/94,0,0,0,,112,0,31,-92.325,1641,,0.7,,0,,,,
Elijah,Qualls,DL,PHI,2557981,2/11/95,0,0,0,,112,0,31,-92.325,1641,,0.14,,0,,,,
Grover,Stewart,DL,IND,2558766,10/20/93,0,0,0,,112,0,31,-92.325,1641,,0.2,,0,,,,
Ifeadi,Odenigbo,DL,MIN,2558278,4/8/94,0,0,0,,112,0,31,-92.325,1641,,0.17,,0,,,,
Isaac,Rochell,DL,LAC,2557860,4/22/95,0,0,0,,112,0,31,-92.325,1641,,0.15,,0,,,,
Jaleel,Johnson,DL,MIN,2557845,7/12/94,0,0,0,,112,0,31,-92.325,1641,,0.22,,0,,,,
Jeremiah,Ledbetter,DL,DET,2558124,6/2/94,0,0,0,,112,0,31,-92.325,1641,,0.19,,0,,,,
Joey,Ivie,DL,DAL,2558080,1/22/95,0,0,0,,112,0,31,-92.325,1641,,0.14,,0,,,,
Jordan,Carrell,DL,DAL,2558862,6/30/94,0,0,0,,112,0,31,-92.325,1641,,0.14,,0,,,,
Jordan,Willis,DL,CIN,2557884,5/2/95,0,0,0,,112,0,31,-92.325,1641,,0.6,,0,,,,
Josh,Carraway,DL,TEN,2557883,4/13/94,0,0,0,,112,0,31,-92.325,1641,,0.18,,0,,,,
Keion,Adams,DL,PIT,2558729,6/8/95,0,0,0,,112,0,31,-92.325,1641,,0.2,,0,,,,
Larry,Ogunjobi,DL,CLE,2557836,6/3/94,0,0,0,,112,0,31,-92.325,1641,,1,,0,,,,
Malik,McDowell,DL,SEA,2557970,6/20/96,0,0,0,,112,0,31,-92.325,1641,,0.57,,0,,,,
Montravius,Adams,DL,GB,2557876,6/24/94,0,0,0,,112,0,31,-92.325,1641,,0.26,,0,,,,
Nazair,Jones,DL,SEA,2557964,12/13/94,0,0,0,,112,0,31,-92.325,1641,,0.66,,0,,,,
Pat,OConnor,DL,DET,2558863,11/1/93,0,0,0,,112,0,31,-92.325,1641,,0.2,,0,,,,
Pita,Taumoepenu,DL,SF,2558284,3/9/94,0,0,0,,112,0,31,-92.325,1641,,0.15,,0,,,,
Ryan,Glasgow,DL,CIN,2557851,9/30/93,0,0,0,,112,0,31,-92.325,1641,,0.25,,0,,,,
Stevie,Tuikolovatu,DL,TB,2557962,6/28/91,0,0,0,,112,0,31,-92.325,1641,,0.13,,0,,,,
Tanoh,Kpassagnon,DL,KC,2558185,6/14/94,0,0,0,,112,0,31,-92.325,1641,,0.26,,0,,,,
Tanzel,Smart,DL,LAR,2558199,11/6/94,0,0,0,,112,0,31,-92.325,1641,,0.21,,0,,,,
Trey,Hendrickson,DL,NO,2557943,12/5/94,0,0,0,,112,0,31,-92.325,1641,,0.53,,0,,,,
Treyvon,Hester,DL,OAK,2558111,9/21/92,0,0,0,,112,0,31,-92.325,1641,,0.17,,0,,,,
Vincent,Taylor,DL,MIA,2558017,1/5/94,0,0,0,,112,0,31,-92.325,1641,,0.17,,0,,,,
Hunter,Dimick,DL,JAC,2559167,10/29/93,0,0,0,,112,,31,-92.325,1641,,0.12,,0,,,,
Adam,Gotsis,DL,DEN,2555502,9/23/92,0,0,0,,112,0,31,-92.325,1641,,0.21,,1,,,,
Adolphus,Washington,DL,BUF,2555235,11/24/92,0,0,0,,112,0,31,-92.325,1641,,0.58,,1,,,,
Andrew,Billings,DL,CIN,2555267,3/6/95,0,0,0,,112,0,31,-92.325,1641,,0.38,,1,,,,
Anthony,Lanier,DL,WAS,2556416,5/8/93,0,0,0,,112,0,31,-92.325,1641,,0.25,,1,,,,
Anthony,Zettel,DL,DET,2555268,8/9/92,0,0,0,,112,0,31,-92.325,1641,,0.45,,1,,,,
Austin,Johnson,DL,TEN,2556368,5/8/94,0,0,0,,112,0,31,-92.325,1641,,0.14,,1,,,,
Bronson,Kaufusi,DL,BAL,2555244,7/6/91,0,0,0,,112,0,31,-92.325,1641,,0.53,,1,,,,
Carl,Nassib,DL,CLE,2555270,4/12/93,0,0,0,,112,0,31,-92.325,1641,,0.49,,1,,,,
Charles,Tapper,DL,DAL,2555245,5/7/93,0,0,0,,112,0,31,-92.325,1641,,0.29,,1,,,,
DaVonte,Lambert,DL,TB,2556585,6/23/94,0,0,0,,112,0,31,-92.325,1641,,0.1,,1,,,,
Darius,Latham,DL,OAK,2556811,11/9/94,0,0,0,,112,0,31,-92.325,1641,,0.19,,1,,,,
David,Onyemata,DL,NO,2556274,11/13/92,0,0,0,,112,0,31,-92.325,1641,,0.22,,1,,,,
Dean,Lowry,DL,GB,2555274,6/9/94,0,0,0,,112,0,31,-92.325,1641,,0.28,,1,,,,
Destiny,Vaeao,DL,PHI,2556786,1/15/94,0,0,0,,112,0,31,-92.325,1641,,0.16,,1,,,,
Hassan,Ridgeway,DL,IND,2555514,11/2/94,0,0,0,,112,0,31,-92.325,1641,,0.15,,1,,,,
Jihad,Ward,DL,OAK,2555248,3/11/94,0,0,0,,112,0,31,-92.325,1641,,0.3,,1,,,,
Joel,Heath,DL,HOU,2556551,6/18/93,0,0,0,,112,0,31,-92.325,1641,,0.1,,1,,,,
Jonathan,Bullard,DL,CHI,2555335,10/22/93,0,0,0,,112,0,31,-92.325,1641,,0.18,,1,,,,
Julius,Warmsley,DL,MIA,2550642,5/16/90,0,0,0,,112,0,31,-92.325,1641,,0.07,,1,,,,
Kenny,Clark,DL,GB,2555282,10/4/95,0,0,0,,112,0,31,-92.325,1641,,0.27,,1,,,,
Lawrence,Thomas,DL,NYJ,2556695,4/16/93,0,0,0,,112,0,31,-92.325,1641,,0.03,,1,,,,
Matt,Ioannidis,DL,WAS,2555240,1/11/94,0,0,0,,112,0,31,-92.325,1641,,0.23,,1,,,,
Mehdi,Abdesmad,DL,TB,2556718,9/28/91,0,0,0,,112,0,31,-92.325,1641,,0.28,,1,,,,
Michael,Pierce,DL,BAL,2556650,11/6/92,0,0,0,,112,0,31,-92.325,1641,,0.23,,1,,,,
Quinton,Jefferson,DL,SEA,2555358,3/31/93,0,0,0,,112,0,31,-92.325,1641,,0.12,,1,,,,
Robert,Nkemdiche,DL,ARI,2555336,9/19/94,0,0,0,,112,0,31,-92.325,1641,,0.75,,1,,,,
